python_file,url,full_adres,city,price,area,num_rooms,available
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-stadionweg-310-2/,Stadionweg 310-2,1076 PK AMSTERDAM,475000.0,53.0,1.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-van-boetzelaerstraat-36-2/,Van Boetzelaerstraat 36-2,1051 CW AMSTERDAM,415000.0,45.0,1.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-schubertstraat-26/,Schubertstraat 26,1077 GT AMSTERDAM,2850000.0,222.0,6.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-cruquiusweg-104b/,Cruquiusweg 104B,1019 AK AMSTERDAM,685000.0,80.0,2.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-wiborgeiland-162/,Wiborgeiland 162,1014 ZC AMSTERDAM,1395000.0,191.0,3.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-ceramiquelaan-39/,Ceramiquelaan 39,1031 KG AMSTERDAM,950000.0,113.0,2.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-nieuwevaartweg-33/,Nieuwevaartweg 33,1019 AL AMSTERDAM,425000.0,48.0,1.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-grasweg-416/,Grasweg 416,1031 HX AMSTERDAM,670000.0,68.0,1.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-korte-ouderkerkerdijk-1e-3/,Korte Ouderkerkerdijk 1E 3,1096 AC AMSTERDAM,1700000.0,150.0,3.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-plantage-muidergracht-163-3/,Plantage Muidergracht 163-3,1018 TT AMSTERDAM,1450000.0,150.0,2.0,Onder bod
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-valkenburgerstraat-134f/,Valkenburgerstraat 134F,1011 NA AMSTERDAM,350000.0,94.0,2.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-westerstraat-180b/,Westerstraat 180B,1015 MR AMSTERDAM,1485000.0,159.0,3.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-meerluchtlaan-136/,Meerluchtlaan 136,1096 DA AMSTERDAM,400000.0,36.0,1.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-gustav-mahlerlaan-162/,Gustav Mahlerlaan 162,1082 ME AMSTERDAM,1000000.0,104.0,2.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-de-boelelaan-281/,De Boelelaan 281,1082 RC AMSTERDAM,385000.0,84.0,2.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-keizersgracht-255e/,Keizersgracht 255E,1016 EB AMSTERDAM,1100000.0,115.0,2.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-banstraat-27a/,Banstraat 27A,1071 JW AMSTERDAM,5500000.0,498.0,6.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-valkenburgerstraat-136f/,Valkenburgerstraat 136F,1011 NA AMSTERDAM,355000.0,96.0,2.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-gustav-mahlerlaan-72/,Gustav Mahlerlaan 72,1082 ME AMSTERDAM,875000.0,117.0,1.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-grasweg-460/,Grasweg 460,1031 HX AMSTERDAM,1275000.0,114.0,3.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-grasweg-390/,Grasweg 390,1031 HX AMSTERDAM,440000.0,44.0,,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-cannenburg-64/,Cannenburg 64,1081 HB AMSTERDAM,950000.0,158.0,2.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-haparandadam-2a-4/,Haparandadam 2A 4,1013 AK AMSTERDAM,575000.0,70.0,1.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-claude-debussylaan-227/,Claude Debussylaan 227,1082 MC AMSTERDAM,1595000.0,199.0,3.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-oldambtstraat-22/,Oldambtstraat 22,1079 PT AMSTERDAM,1850000.0,247.0,7.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-zinranapad-245/,Zinranapad 245,1096 GV AMSTERDAM,1298000.0,116.0,3.0,Verkocht
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-valkenburgerstraat-136d/,Valkenburgerstraat 136D,1011 NA AMSTERDAM,395000.0,93.0,2.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-zaanstraat-457/,Zaanstraat 457,1013 SH AMSTERDAM,971781.0,87.0,2.0,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-overhoeksparklaan-ong-2/,Overhoeksparklaan ong,1031 KC AMSTERDAM,40000.0,,,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-overhoeksparklaan-ong/,Overhoeksparklaan ong,1031 KC AMSTERDAM,40000.0,,,Beschikbaar
eefjevoogd.py,https://www.eefjevoogd.nl/nl/woning/amsterdam-claude-debussylaan-199/,Claude Debussylaan 199,1082 MC AMSTERDAM,1650000.0,211.0,3.0,Beschikbaar
fem.py,https://www.femmakelaars.nl#Beide,,Amsterdam,50000.0,,,Beschikbaar
fem.py,https://www.femmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-9138212-Willem-de-Zwijgerlaan-583/,Willem de Zwijgerlaan 58 3,Amsterdam,425000.0,49.0,,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/benedenlangs-33/,Benedenlangs 33 in AMSTERDAM,AMSTERDAM,350000.0,,2.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/jasmijnstraat-40b/,Jasmijnstraat 40B in AMSTERDAM,AMSTERDAM,600000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/kazernestraat-22-2/,Kazernestraat 22-2 in AMSTERDAM,AMSTERDAM,600000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/wijnkersstraat-20/,Wijnkersstraat 20 in AMSTERDAM,AMSTERDAM,850000.0,126.0,6.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/marskramerstraat-126/,Marskramerstraat 126 in AMSTERDAM,AMSTERDAM,625000.0,,6.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/rustenburgerstraat-406h/,Rustenburgerstraat 406H in AMSTERDAM,AMSTERDAM,1175000.0,,4.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/zuid-bevelandstraat-10/,Zuid-Bevelandstraat 10 in AMSTERDAM,AMSTERDAM,585000.0,82.0,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/jonathanhof-12/,Jonathanhof 12 in AMSTERDAM,AMSTERDAM,750000.0,114.0,5.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/vogelkade-25/,Vogelkade 25 in AMSTERDAM,AMSTERDAM,425000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/schepenlaan-31/,Schepenlaan 31 in AMSTERDAM,AMSTERDAM,775000.0,114.0,5.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/prinsengracht-151d/,Prinsengracht 151D in AMSTERDAM,AMSTERDAM,850000.0,,5.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/scheepsbouwersweg-13/,Scheepsbouwersweg 13 in LANDSMEER,LANDSMEER,1300000.0,770.0,4.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/van-hanxleden-houwertstraat-39-1/,Van Hanxleden Houwertstraat 39-1 in AMSTERDAM,AMSTERDAM,325000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/amstel-232b/,Amstel 232B in AMSTERDAM,AMSTERDAM,385000.0,35.0,2.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/jacob-van-lennepkade-606/,Jacob van Lennepkade 606 in AMSTERDAM,AMSTERDAM,585000.0,63.0,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/ijsselmeerstraat-52/,IJsselmeerstraat 52 in AMSTERDAM,AMSTERDAM,995000.0,136.0,7.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/johan-jongkindstraat-238/,Johan Jongkindstraat 238 in AMSTERDAM,AMSTERDAM,475000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/jupiterstraat-10/,Jupiterstraat 10 in AMSTERDAM,AMSTERDAM,450000.0,101.0,4.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/narwalstraat-5/,Narwalstraat 5 in AMSTERDAM,AMSTERDAM,485000.0,101.0,4.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/bosrankstraat-23/,Bosrankstraat 23 in AMSTERDAM,AMSTERDAM,1150000.0,128.0,6.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/duinluststraat-71/,Duinluststraat 71 in AMSTERDAM,AMSTERDAM,425000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/hoekschewaardweg-84/,Hoekschewaardweg 84 in AMSTERDAM,AMSTERDAM,450000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/meteorenweg-205/,Meteorenweg 205 in AMSTERDAM,AMSTERDAM,550000.0,119.0,6.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/singel-54g/,Singel 54G in AMSTERDAM,AMSTERDAM,575000.0,64.0,2.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/beemsterstraat-406/,Beemsterstraat 406 in AMSTERDAM,AMSTERDAM,450000.0,,4.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/overhoeksparklaan-110/,Overhoeksparklaan 110 in AMSTERDAM,AMSTERDAM,900000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/nova-zemblastraat-8a/,Nova Zemblastraat 8A in AMSTERDAM,AMSTERDAM,800000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/midscheeps-15/,Midscheeps 15 in AMSTERDAM,AMSTERDAM,350000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/ceramiquelaan-333/,Ceramiquelaan 333 in AMSTERDAM,AMSTERDAM,535000.0,,2.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/meidoornplein-9b/,Meidoornplein 9B in AMSTERDAM,AMSTERDAM,575000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/westerdok-688/,Westerdok 688 in AMSTERDAM,AMSTERDAM,1350000.0,,7.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/da-costakade-317/,Da Costakade 317 in AMSTERDAM,AMSTERDAM,475000.0,50.0,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/jisperveldstraat-319/,Jisperveldstraat 319 in AMSTERDAM,AMSTERDAM,350000.0,,3.0,Beschikbaar
fransenkroes.py,https://fransenkroes.nl/woning/keizersgracht-99f/,Keizersgracht 99F in AMSTERDAM,AMSTERDAM,600000.0,54.0,2.0,Beschikbaar
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8205373-Baetostraat-20H/,Baetostraat 20 H in Amsterdam 1055 ES,Amsterdam,700000.0,84.0,6.0,Onder bod
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-9035852-Hemsterhuisstraat-76/,Hemsterhuisstraat 76 in Amsterdam 1065 KC,Amsterdam,675000.0,99.0,5.0,Onder bod
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8953803-Baarsjesweg-133C/,Baarsjesweg 133 C in Amsterdam 1057 HL,Amsterdam,680000.0,92.0,3.0,Beschikbaar
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-4776391-Kinkerstraat-3584/,Kinkerstraat 358 4 in Amsterdam 1053 GG,Amsterdam,450000.0,49.0,3.0,Onder bod
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8855461-Van-Spilbergenstraat-272/,Van Spilbergenstraat 27 2 in Amsterdam 1057 PW,Amsterdam,425000.0,41.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8949345-Haarlemmerweg-1851/,Haarlemmerweg 185 1 in Amsterdam 1051 LB,Amsterdam,425000.0,49.0,3.0,Beschikbaar
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8215081-Lien-Gisolfpad-8/,Lien Gisolfpad 8 in Amsterdam 1095 MT,Amsterdam,825000.0,127.0,6.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7308717-Ortler-99/,Ortler 99 in Amsterdam 1060 NL,Amsterdam,699000.0,153.0,6.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8490913-Van-Spilbergenstraat-271/,Van Spilbergenstraat 27 1 in Amsterdam 1057 PW,Amsterdam,400000.0,41.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8260397-Kazernestraat-242/,Kazernestraat 24 2 in Amsterdam 1018 CD,Amsterdam,675000.0,96.0,4.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8126913-Kinkerstraat-3321/,Kinkerstraat 332 1 in Amsterdam 1053 GD,Amsterdam,300000.0,27.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7976779-Marco-Polostraat-1062/,Marco Polostraat 106 2 in Amsterdam 1057 WV,Amsterdam,925000.0,109.0,5.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7643993-Albert-Cuypstraat-992/,Albert Cuypstraat 99 2 in Amsterdam 1072 CR,Amsterdam,350000.0,40.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7945425-Admiraal-De-Ruijterweg-2412/,Admiraal De Ruijterweg 241 2 in Amsterdam 1055 LS,Amsterdam,650000.0,85.0,5.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7773751-Marnixstraat-60HL/,Marnixstraat 60 HL in Amsterdam 1015 VV,Amsterdam,325000.0,31.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7666019-Pieter-Calandlaan-1121/,Pieter Calandlaan 1121 in Amsterdam 1069 SE,Amsterdam,525000.0,105.0,3.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7626357-Nachtwachtlaan-437/,Nachtwachtlaan 437 in Amsterdam 1058 ER,Amsterdam,560000.0,99.0,4.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7426917-Joan-Melchior-Kemperstraat-69H/,Joan Melchior Kemperstraat 69 H in Amsterdam 1051 TK,Amsterdam,850000.0,113.0,5.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7310965-Nachtwachtlaan-310/,Nachtwachtlaan 310 in Amsterdam 1058 EK,Amsterdam,400000.0,59.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7389625-Nieuwezijds-Voorburgwal-329-b/,Nieuwezijds Voorburgwal 329 -b in Amsterdam 1012 RM,Amsterdam,650000.0,76.0,4.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7043607-Noordzijde-91bovenst/,Noordzijde 91 bovenst in Amsterdam 1064 MB,Amsterdam,265000.0,43.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6742733-Jozef-Israelskade-32HS/,Jozef Israelskade 32 HS in Amsterdam 1072 RW,Amsterdam,475000.0,53.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6584283-Westerdoksdijk-665/,Westerdoksdijk 665 in Amsterdam 1013 BX,Amsterdam,1550000.0,168.0,4.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6561521-Van-Beuningenstraat-5D/,Van Beuningenstraat 5 D in Amsterdam 1051 XC,Amsterdam,795000.0,105.0,5.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6482406-Schollenbrugstraat-25II/,Schollenbrugstraat 25 II in Amsterdam 1091 GB,Amsterdam,500000.0,68.0,3.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6557597-Noordzijde-273/,Noordzijde 273 in Amsterdam 1064 ME,Amsterdam,280000.0,42.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6478814-Kinkerstraat-221C/,Kinkerstraat 221 C in Amsterdam 1053 DS,Amsterdam,375000.0,56.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6453027-Bonairestraat-44-hs/,Bonairestraat 44 -hs in Amsterdam 1058 XJ,Amsterdam,550000.0,74.0,2.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6475969-Esmoreitstraat-53I/,Esmoreitstraat 53 I in Amsterdam 1055 CC,Amsterdam,450000.0,54.0,3.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6401863-Esmoreitstraat-53Huis/,Esmoreitstraat 53 Huis in Amsterdam 1055 CC,Amsterdam,575000.0,78.0,3.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6259068-Rinus-Michelslaan-303/,Rinus Michelslaan 303 in Amsterdam 1061 MB,Amsterdam,475000.0,64.0,3.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6256367-Jan-Pieter-Heijestraat-101D/,Jan Pieter Heijestraat 101 D in Amsterdam 1053 GN,Amsterdam,425000.0,64.0,3.0,Verkocht
fredkoot.py,https://www.fredkootmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-6180783-Jean-Desmetstraat-10/,Jean Desmetstraat 10 in Amsterdam 1087 DR,Amsterdam,675000.0,147.0,4.0,Verkocht
