python_file,url,full_adres,city,price,area,num_rooms,available,street,number_extension,full_address_processed,full_address_streets,latitude,longitude
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-5674565-Schouwenselaan-47/,Schouwenselaan 47 in Amstelveen 1181 KA,Amstelveen 1181 KA,325000.0,,,Verkocht,Schouwenselaan,47,Schouwenselaan 47 Amstelveen 1181 KA,Schouwenselaan Amstelveen 1181 KA,52.3143775,4.864757
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-5603253-Soerlaan-35/,Soerlaan 35 in Amstelveen 1185 JH,Amstelveen 1185 JH,825000.0,,,Verkocht,Soerlaan,35,Soerlaan 35 Amstelveen 1185 JH,Soerlaan Amstelveen 1185 JH,52.2989129,4.8517212
khmakelaar.py,https://www.khmakelaardij.nl/woningen/nieuwezijds-kolk-7-a-amsterdam-9374324562c474fe674fa5b51760d0b674b0ad/,Nieuwezijds Kolk 7 A in Amsterdam,Amsterdam,495000.0,59.0,2.0,Beschikbaar,Nieuwezijds Kolk,7 A,Nieuwezijds Kolk 7 A Amsterdam,Nieuwezijds Kolk Amsterdam,52.3761194,4.8948462
khmakelaar.py,https://www.khmakelaardij.nl/woningen/marnixstraat-263-1a-amsterdam-937432616f8df81bf347a290a86af853779da6/,Marnixstraat 263 1A in Amsterdam,Amsterdam,,26.0,1.0,Verkocht,Marnixstraat,263 1A,Marnixstraat 263 1A Amsterdam,Marnixstraat Amsterdam,52.375209,4.8772193
khmakelaar.py,https://www.khmakelaardij.nl/woningen/dolingadreef-157-amsterdam-9374329d8e3843dceb4c7b9b7212338e605174/,Dolingadreef 157 in Amsterdam,Amsterdam,,88.0,4.0,Verkocht,Dolingadreef,157,Dolingadreef 157 Amsterdam,Dolingadreef Amsterdam,52.3237372,4.9444773
khmakelaar.py,https://www.khmakelaardij.nl/woningen/welnastraat-271-amsterdam-93743273116a4fe8e744cb9cc74cfc941f95ba/,Welnastraat 271 in Amsterdam,Amsterdam,,32.0,1.0,Verkocht,Welnastraat,271,Welnastraat 271 Amsterdam,Welnastraat Amsterdam,52.3389134,4.9206296
khmakelaar.py,https://www.khmakelaardij.nl/woningen/frederik-hendrikstraat-127-1-amsterdam-9374324e097dc6a51a481c978060c09c6786e2/,Frederik Hendrikstraat 127 1 in Amsterdam,Amsterdam,,46.0,2.0,Verkocht,Frederik Hendrikstraat,127 1,Frederik Hendrikstraat 127 1 Amsterdam,Frederik Hendrikstraat Amsterdam,52.3739124,4.8725204
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-9144562-Eerste-Schinkelstraat-63/,Eerste Schinkelstraat 6 3 in Amsterdam,Amsterdam,750000.0,87.0,3.0,Beschikbaar,Eerste Schinkelstraat,6 3,Eerste Schinkelstraat 6 3 Amsterdam,Eerste Schinkelstraat Amsterdam,52.3540794,4.8548135
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8941443-KNSM-laan-34/,KNSM-laan 34 in Amsterdam,Amsterdam,795000.0,117.0,3.0,Beschikbaar,KNSM-laan,34,KNSM-laan 34 Amsterdam,KNSM-laan Amsterdam,52.3766952,4.9380868
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8935159-Ertskade-358/,Ertskade 358 in Amsterdam,Amsterdam,1295000.0,245.0,8.0,Verkocht,Ertskade,358,Ertskade 358 Amsterdam,Ertskade Amsterdam,52.3742066,4.9414563
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8684791-Seinwachterstraat-98/,Seinwachterstraat 98 in Amsterdam,Amsterdam,750000.0,92.0,4.0,Verkocht,Seinwachterstraat,98,Seinwachterstraat 98 Amsterdam,Seinwachterstraat Amsterdam,52.3737326,4.9435821
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8911707-D.L.-Hudigstraat-39/,D.L. Hudigstraat 39 in Amsterdam,Amsterdam,875000.0,124.0,5.0,Verkocht,D.L. Hudigstraat,39,D.L. Hudigstraat 39 Amsterdam,D.L. Hudigstraat Amsterdam,52.3727924,4.9397442
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8850139-Brigantijnkade-4/,Brigantijnkade 4 in Amsterdam,Amsterdam,925000.0,154.0,5.0,Verkocht,Brigantijnkade,4,Brigantijnkade 4 Amsterdam,Brigantijnkade Amsterdam,52.364422,4.9848139
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8737539-Scheepstimmermanstraat-49/,Scheepstimmermanstraat 49 in Amsterdam,Amsterdam,850000.0,110.0,4.0,Verkocht,Scheepstimmermanstraat,49,Scheepstimmermanstraat 49 Amsterdam,Scheepstimmermanstraat Amsterdam,52.3723798,4.9495868
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8714915-Panamalaan-226/,Panamalaan 226 in Amsterdam,Amsterdam,850000.0,119.0,4.0,Verkocht,Panamalaan,226,Panamalaan 226 Amsterdam,Panamalaan Amsterdam,52.371578,4.93472
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8653279-Scheepstimmermanstraat-61/,Scheepstimmermanstraat 61 in Amsterdam,Amsterdam,895000.0,128.0,4.0,Verkocht,Scheepstimmermanstraat,61,Scheepstimmermanstraat 61 Amsterdam,Scheepstimmermanstraat Amsterdam,52.3724355,4.9500708
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8427481-Ravenwerf-51/,Ravenwerf 51 in Amsterdam,Amsterdam,595000.0,82.0,3.0,Verkocht,Ravenwerf,51,Ravenwerf 51 Amsterdam,Ravenwerf Amsterdam,52.3739574,4.9225218
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8465323-Scheepstimmermanstraat-58/,Scheepstimmermanstraat 58 in Amsterdam,Amsterdam,700000.0,97.0,3.0,Verkocht,Scheepstimmermanstraat,58,Scheepstimmermanstraat 58 Amsterdam,Scheepstimmermanstraat Amsterdam,52.3722174,4.9494269
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8447045-Zeeburgerdijk-584/,Zeeburgerdijk 584 in Amsterdam,Amsterdam,575000.0,81.0,3.0,Verkocht,Zeeburgerdijk,584,Zeeburgerdijk 584 Amsterdam,Zeeburgerdijk Amsterdam,52.3660238,4.944409
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8383191-Conradstraat-126H/,Conradstraat 126 H in Amsterdam,Amsterdam,675000.0,88.0,4.0,Verkocht,Conradstraat,126 H,Conradstraat 126 H Amsterdam,Conradstraat Amsterdam,52.3711211,4.9304969
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8291575-Lampenistenstraat-62/,Lampenistenstraat 62 in Amsterdam,Amsterdam,450000.0,51.0,2.0,Verkocht,Lampenistenstraat,62,Lampenistenstraat 62 Amsterdam,Lampenistenstraat Amsterdam,52.3735881,4.9456675
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8282491-D.L.-Hudigstraat-31/,D.L. Hudigstraat 31 in Amsterdam,Amsterdam,875000.0,124.0,5.0,Verkocht,D.L. Hudigstraat,31,D.L. Hudigstraat 31 Amsterdam,D.L. Hudigstraat Amsterdam,52.3728389,4.9401549
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8258945-J.M.-van-der-Meylaan-48/,J.M. van der Meylaan 48 in Amsterdam,Amsterdam,400000.0,56.0,3.0,Verkocht,J.M. van der Meylaan,48,J.M. van der Meylaan 48 Amsterdam,J.M. van der Meylaan Amsterdam,52.3678792,4.9453438
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8061329-Veemkade-1120/,Veemkade 1120 in Amsterdam,Amsterdam,650000.0,116.0,3.0,Verkocht,Veemkade,1120,Veemkade 1120 Amsterdam,Veemkade Amsterdam,52.3747928,4.9339968
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8110801-Rietlandterras-50/,Rietlandterras 50 in Amsterdam,Amsterdam,595000.0,89.0,4.0,Verkocht,Rietlandterras,50,Rietlandterras 50 Amsterdam,Rietlandterras Amsterdam,52.3718102,4.9367145
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8078893-Nieuwe-Batavierstraat-51/,Nieuwe Batavierstraat 5 1 in Amsterdam,Amsterdam,450000.0,57.0,3.0,Verkocht,Nieuwe Batavierstraat,5 1,Nieuwe Batavierstraat 5 1 Amsterdam,Nieuwe Batavierstraat Amsterdam,52.3706846,4.9042454
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8093387-Borneokade-22/,Borneokade 22 in Amsterdam,Amsterdam,500000.0,336.0,5.0,Verkocht,Borneokade,22,Borneokade 22 Amsterdam,Borneokade Amsterdam,52.3703153,4.9406793
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7988087-Neerkanne-46/,Neerkanne 46 in Amsterdam,Amsterdam,750000.0,116.0,4.0,Verkocht,Neerkanne,46,Neerkanne 46 Amsterdam,Neerkanne Amsterdam,52.3236144,4.8699056
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8007571-R.J.H.-Fortuynplein-3/,R.J.H. Fortuynplein 3 in Amsterdam,Amsterdam,650000.0,85.0,3.0,Verkocht,R.J.H. Fortuynplein,3,R.J.H. Fortuynplein 3 Amsterdam,R.J.H. Fortuynplein Amsterdam,52.3714451,4.9470997
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7819855-Ertskade-63/,Ertskade 63 in Amsterdam,Amsterdam,875000.0,120.0,5.0,Verkocht,Ertskade,63,Ertskade 63 Amsterdam,Ertskade Amsterdam,52.3748056,4.9469342
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7839439-Stuurmankade-76/,Stuurmankade 76 in Amsterdam,Amsterdam,895000.0,134.0,5.0,Verkocht,Stuurmankade,76,Stuurmankade 76 Amsterdam,Stuurmankade Amsterdam,52.3715927,4.9410918
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7957527-Windroosplein-48/,Windroosplein 48 in Amsterdam,Amsterdam,700000.0,120.0,6.0,Verkocht,Windroosplein,48,Windroosplein 48 Amsterdam,Windroosplein Amsterdam,52.3726502,4.9251541
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7872425-Scheepstimmermanstraat-17/,Scheepstimmermanstraat 17 in Amsterdam,Amsterdam,895000.0,125.0,4.0,Verkocht,Scheepstimmermanstraat,17,Scheepstimmermanstraat 17 Amsterdam,Scheepstimmermanstraat Amsterdam,52.3721938,4.9478853
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7782059-Westerdoksdijk-391/,Westerdoksdijk 391 in Amsterdam,Amsterdam,650000.0,83.0,3.0,Verkocht,Westerdoksdijk,391,Westerdoksdijk 391 Amsterdam,Westerdoksdijk Amsterdam,52.3848205,4.8929282
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7781871-Feike-de-Boerlaan-82/,Feike de Boerlaan 82 in Amsterdam,Amsterdam,595000.0,90.0,3.0,Verkocht,Feike de Boerlaan,82,Feike de Boerlaan 82 Amsterdam,Feike de Boerlaan Amsterdam,52.371011,4.941627
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7820833-Fred-Petterbaan-17/,Fred Petterbaan 17 in Amsterdam,Amsterdam,995000.0,173.0,5.0,Verkocht,Fred Petterbaan,17,Fred Petterbaan 17 Amsterdam,Fred Petterbaan Amsterdam,52.3732694,4.9375367
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7666177-J.F.-van-Hengelstraat-60/,J.F. van Hengelstraat 60 in Amsterdam,Amsterdam,750000.0,103.0,4.0,Verkocht,J.F. van Hengelstraat,60,J.F. van Hengelstraat 60 Amsterdam,J.F. van Hengelstraat Amsterdam,52.374554,4.9469514
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/gillis-van-ledenberchstraat/2-b?take=12,Gillis van Ledenberchstraat 2b 1052VG in Amsterdam,Amsterdam,525000.0,67.0,2.0,Beschikbaar,Gillis van Ledenberchstraat,2b 1052VG,Gillis van Ledenberchstraat 2b 1052VG Amsterdam,Gillis van Ledenberchstraat Amsterdam,52.3779659,4.8725321
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/blasiusstraat/134-1?take=12,Blasiusstraat 134-1 1091CZ in Amsterdam,Amsterdam,425000.0,53.0,2.0,Beschikbaar,Blasiusstraat,134-1 1091CZ,Blasiusstraat 134-1 1091CZ Amsterdam,Blasiusstraat Amsterdam,52.3574541,4.9129769
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/jacob-burggraafstraat/47?take=12,Jacob Burggraafstraat 47 1018WA in Amsterdam,Amsterdam,495000.0,71.0,4.0,Beschikbaar,Jacob Burggraafstraat,47 1018WA,Jacob Burggraafstraat 47 1018WA Amsterdam,Jacob Burggraafstraat Amsterdam,52.3723662,4.9224359
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/weesp/lakenkopersweg/92?take=12,Lakenkopersweg 92 1383CV in Weesp,Weesp,625000.0,120.0,5.0,Beschikbaar,Lakenkopersweg,92 1383CV,Lakenkopersweg 92 1383CV Weesp,Lakenkopersweg Weesp,52.2977412,5.0380428
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/lumeijstraat/50-2?take=12,Lumeijstraat 50-2 1056VZ in Amsterdam,Amsterdam,625000.0,75.0,3.0,Onder bod,Lumeijstraat,50-2 1056VZ,Lumeijstraat 50-2 1056VZ Amsterdam,Lumeijstraat Amsterdam,52.3738802,4.8611108
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/muiderberg/tesselschadelaan/99?take=12,Tesselschadelaan 99 1399KV in Muiderberg,Muiderberg,350000.0,61.0,3.0,Verkocht,Tesselschadelaan,99 1399KV,Tesselschadelaan 99 1399KV Muiderberg,Tesselschadelaan Muiderberg,52.3237501,5.1234155
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/ijburglaan/897?take=12,IJburglaan 897 1087EN in Amsterdam,Amsterdam,500000.0,88.0,3.0,Verkocht,IJburglaan,897 1087EN,IJburglaan 897 1087EN Amsterdam,IJburglaan Amsterdam,52.3562498,4.9939441
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/bestevaerstraat/10-3?take=12,Bestevâerstraat 10-3 1056HM in Amsterdam,Amsterdam,625000.0,74.0,3.0,Onder bod,Bestevâerstraat,10-3 1056HM,Bestevâerstraat 10-3 1056HM Amsterdam,Bestevâerstraat Amsterdam,52.3727176,4.8603906
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/danie-theronstraat/17-b?take=12,Danie Theronstraat 17B 1091XV in Amsterdam,Amsterdam,750000.0,95.0,4.0,Onder bod,Danie Theronstraat,17B 1091XV,Danie Theronstraat 17B 1091XV Amsterdam,Danie Theronstraat Amsterdam,52.3522441,4.9159534
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/crynssenstraat/61-h?take=12,Crynssenstraat 61H 1058XV in Amsterdam,Amsterdam,,78.0,3.0,Verkocht,Crynssenstraat,61H 1058XV,Crynssenstraat 61H 1058XV Amsterdam,Crynssenstraat Amsterdam,52.3634405,4.8559778
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/kastanjeplein/4-ii?take=12,Kastanjeplein 4-2 1092CJ in Amsterdam,Amsterdam,,55.0,3.0,Verkocht,Kastanjeplein,4-2 1092CJ,Kastanjeplein 4-2 1092CJ Amsterdam,Kastanjeplein Amsterdam,52.3588607,4.9232082
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/brentanostraat/162?take=12,Brentanostraat 162 1102RZ in Amsterdam,Amsterdam,320000.0,60.0,3.0,Onder bod,Brentanostraat,162 1102RZ,Brentanostraat 162 1102RZ Amsterdam,Brentanostraat Amsterdam,52.3166678,4.9457785
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/tweede-atjehstraat/30-hs?skip=10&take=12,Tweede Atjehstraat 30H 1094LH in Amsterdam,Amsterdam,725000.0,94.0,4.0,Onder bod,Tweede Atjehstraat,30H 1094LH,Tweede Atjehstraat 30H 1094LH Amsterdam,Tweede Atjehstraat Amsterdam,52.3619381,4.933512
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/rhijnvis-feithstraat/10-h?skip=10&take=12,Rhijnvis Feithstraat 10H 1054TX in Amsterdam,Amsterdam,,44.0,2.0,Verkocht,Rhijnvis Feithstraat,10H 1054TX,Rhijnvis Feithstraat 10H 1054TX Amsterdam,Rhijnvis Feithstraat Amsterdam,52.3607935,4.8589897
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/lutmastraat/39-2?skip=10&take=12,Lutmastraat 39-2 1072JN in Amsterdam,Amsterdam,,60.0,3.0,Verkocht,Lutmastraat,39-2 1072JN,Lutmastraat 39-2 1072JN Amsterdam,Lutmastraat Amsterdam,52.3506263,4.8938521
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/wilhelminastraat/189-2?skip=10&take=12,Wilhelminastraat 189-2 1054WE in Amsterdam,Amsterdam,450000.0,53.0,3.0,Onder bod,Wilhelminastraat,189-2 1054WE,Wilhelminastraat 189-2 1054WE Amsterdam,Wilhelminastraat Amsterdam,52.3604339,4.85898
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/bos-en-lommerplantsoen/99-l?skip=10&take=12,Bos en Lommerplantsoen 99L 1055AA in Amsterdam,Amsterdam,,28.0,1.0,Verkocht,Bos en Lommerplantsoen,99L 1055AA,Bos en Lommerplantsoen 99L 1055AA Amsterdam,Bos en Lommerplantsoen Amsterdam,52.3761467,4.8444794
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/van-oldenbarneveldtstraat/14-3?skip=10&take=12,Van Oldenbarneveldtstraat 14-3 1052KA in Amsterdam,Amsterdam,,102.0,3.0,Verkocht,Van Oldenbarneveldtstraat,14-3 1052KA,Van Oldenbarneveldtstraat 14-3 1052KA Amsterdam,Van Oldenbarneveldtstraat Amsterdam,52.3770075,4.8753625
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/van-oldenbarneveldtstraat/96-ao?skip=10&take=12,Van Oldenbarneveldtstraat 96AO 1052KH in Amsterdam,Amsterdam,,55.0,2.0,Verkocht,Van Oldenbarneveldtstraat,96AO 1052KH,Van Oldenbarneveldtstraat 96AO 1052KH Amsterdam,Van Oldenbarneveldtstraat Amsterdam,52.3739146,4.873722
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/bestevaerstraat/16-1?skip=10&take=12,Bestevâerstraat 16-1 1056HN in Amsterdam,Amsterdam,,71.0,3.0,Verkocht,Bestevâerstraat,16-1 1056HN,Bestevâerstraat 16-1 1056HN Amsterdam,Bestevâerstraat Amsterdam,52.3729419,4.8603141
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/kastanjeplein/4-1?skip=10&take=12,Kastanjeplein 4-1 1092CJ in Amsterdam,Amsterdam,425000.0,55.0,2.0,Onder bod,Kastanjeplein,4-1 1092CJ,Kastanjeplein 4-1 1092CJ Amsterdam,Kastanjeplein Amsterdam,52.3588607,4.9232084
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/vespuccistraat/60-2?skip=10&take=12,Vespuccistraat 60-2 1056SN in Amsterdam,Amsterdam,500000.0,58.0,3.0,Onder bod,Vespuccistraat,60-2 1056SN,Vespuccistraat 60-2 1056SN Amsterdam,Vespuccistraat Amsterdam,52.371357,4.8535784
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/mezquitalaan/51?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Mezquitalaan 51, 1064NS Amsterdam",1064NS Amsterdam,950000.0,153.0,5.0,Beschikbaar,Mezquitalaan,51,Mezquitalaan 51 1064NS Amsterdam,Mezquitalaan 1064NS Amsterdam,52.3690008,4.8318019
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/van-bossestraat/26-3?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Van Bossestraat 26-3, 1051JZ Amsterdam",1051JZ Amsterdam,390000.0,45.0,2.0,,Van Bossestraat,26-3,Van Bossestraat 26-3 1051JZ Amsterdam,Van Bossestraat 1051JZ Amsterdam,52.3814621,4.8684374
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/a-j-koejemansstraat/53?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"A.J. Koejemansstraat 53, 1069PM Amsterdam",1069PM Amsterdam,360000.0,73.0,3.0,,A.J. Koejemansstraat,53,A.J. Koejemansstraat 53 1069PM Amsterdam,A.J. Koejemansstraat 1069PM Amsterdam,52.3508513,4.7851791
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/marmolada/10?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Marmolada 10, 1060PG Amsterdam",1060PG Amsterdam,575000.0,118.0,5.0,,Marmolada,10,Marmolada 10 1060PG Amsterdam,Marmolada 1060PG Amsterdam,52.3506814,4.7765952
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/l-j-m-beelstraat/15?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"L.J.M. Beelstraat 15, 1067WH Amsterdam",1067WH Amsterdam,,132.0,5.0,Verkocht,L.J.M. Beelstraat,15,L.J.M. Beelstraat 15 1067WH Amsterdam,L.J.M. Beelstraat 1067WH Amsterdam,52.3821504,4.7912315
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/langswater/39?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Langswater 39, 1069TR Amsterdam",1069TR Amsterdam,,61.0,3.0,Verkocht,Langswater,39,Langswater 39 1069TR Amsterdam,Langswater 1069TR Amsterdam,52.3536932,4.7908361
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/wolbrantskerkweg/50-a?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Wolbrantskerkweg 50A, 1069DA Amsterdam",1069DA Amsterdam,,90.0,3.0,Verkocht,Wolbrantskerkweg,50A,Wolbrantskerkweg 50A 1069DA Amsterdam,Wolbrantskerkweg 1069DA Amsterdam,52.3570053,4.7971474
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/amstelveenseweg/978-b?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Amstelveenseweg 978B, 1081JR Amsterdam",1081JR Amsterdam,,64.0,2.0,Verkocht,Amstelveenseweg,978B,Amstelveenseweg 978B 1081JR Amsterdam,Amstelveenseweg 1081JR Amsterdam,52.3255716,4.8572382
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/welnastraat/561?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Welnastraat 561, 1096GJ Amsterdam",1096GJ Amsterdam,,28.0,1.0,Verkocht,Welnastraat,561,Welnastraat 561 1096GJ Amsterdam,Welnastraat 1096GJ Amsterdam,52.3387251,4.9207248
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/osdorper-ban/955?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Osdorper Ban 955, 1069GA Amsterdam",1069GA Amsterdam,450000.0,86.0,3.0,Verkocht onder voorbehoud,Osdorper Ban,955,Osdorper Ban 955 1069GA Amsterdam,Osdorper Ban 1069GA Amsterdam,52.3599251,4.7915302
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/h-diesveldsingel/15?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"H. Diesveldsingel 15, 1060RL Amsterdam",1060RL Amsterdam,,119.0,4.0,Verkocht,H. Diesveldsingel,15,H. Diesveldsingel 15 1060RL Amsterdam,H. Diesveldsingel 1060RL Amsterdam,52.3509995,4.789595
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/ingelandenweg/172?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Ingelandenweg 172, 1069WJ Amsterdam",1069WJ Amsterdam,,118.0,5.0,Verkocht,Ingelandenweg,172,Ingelandenweg 172 1069WJ Amsterdam,Ingelandenweg 1069WJ Amsterdam,52.3563902,4.7856617
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/forintplantsoen/24?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&skip=12&take=12,"Forintplantsoen 24, 1060SK Amsterdam",1060SK Amsterdam,,109.0,4.0,Verkocht,Forintplantsoen,24,Forintplantsoen 24 1060SK Amsterdam,Forintplantsoen 1060SK Amsterdam,52.3472064,4.7860064
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/willem-kraanstraat/52?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&skip=12&take=12,"Willem Kraanstraat 52, 1063ML Amsterdam",1063ML Amsterdam,,84.0,5.0,Verkocht,Willem Kraanstraat,52,Willem Kraanstraat 52 1063ML Amsterdam,Willem Kraanstraat 1063ML Amsterdam,52.3806209,4.8239603
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/de-bazelhof/16?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&skip=12&take=12,"De Bazelhof 16, 1067LZ Amsterdam",1067LZ Amsterdam,,,,Verkocht,De Bazelhof,16,De Bazelhof 16 1067LZ Amsterdam,De Bazelhof 1067LZ Amsterdam,52.3766818,4.7958135
