street_name,number,url,m2,price,price/m2,city,country,full_address,lat,lon
Egidiusstraat,109-h,https://www.funda.nl/detail/koop/amsterdam/appartement-egidiusstraat-109-h/43925936/,71,500000.0,7042.25,Amsterdam,Netherlands,"Egidiusstraat 109-h, Amsterdam, Netherlands",52.3797943,4.8511997
Marnixstraat,394-1,https://www.funda.nl/detail/koop/amsterdam/appartement-marnixstraat-394-1/43925897/,56,495000.0,8839.29,Amsterdam,Netherlands,"Marnixstraat 394-1, Amsterdam, Netherlands",52.3646891,4.8804087
Singel,484-d,https://www.funda.nl/detail/koop/amsterdam/appartement-singel-484-d/43914804/,38,350000.0,9210.53,Amsterdam,Netherlands,"Singel 484-d, Amsterdam, Netherlands",52.3669739,4.8897892
Hoofdweg,271-h,https://www.funda.nl/detail/koop/amsterdam/appartement-hoofdweg-271-h/43913265/,57,425000.0,7456.14,Amsterdam,Netherlands,"Hoofdweg 271-h, Amsterdam, Netherlands",52.3679067,4.8518572
Geuzenkade,73-1,https://www.funda.nl/detail/koop/amsterdam/appartement-geuzenkade-73-1/43918443/,56,375000.0,6696.43,Amsterdam,Netherlands,"Geuzenkade 73-1, Amsterdam, Netherlands",52.3743075,4.8642334
Juliana Van Stolbergstraat,52-3,https://www.funda.nl/detail/koop/amsterdam/appartement-juliana-van-stolbergstraat-52-3/43917724/,53,450000.0,8490.57,Amsterdam,Netherlands,"Juliana Van Stolbergstraat 52-3, Amsterdam, Netherlands",52.3810492,4.8563253
Marnixkade,51-4,https://www.funda.nl/detail/koop/amsterdam/appartement-marnixkade-51-4/43916485/,46,475000.0,10326.09,Amsterdam,Netherlands,"Marnixkade 51-4, Amsterdam, Netherlands",52.3801541,4.8795213
Postjeskade,113-3,https://www.funda.nl/detail/koop/amsterdam/appartement-postjeskade-113-3/43903018/,59,470000.0,7966.1,Amsterdam,Netherlands,"Postjeskade 113-3, Amsterdam, Netherlands",52.36274,4.8502024
Bilderdijkstraat,192-2,https://www.funda.nl/detail/koop/amsterdam/appartement-bilderdijkstraat-192-2/43900351/,58,499000.0,8603.45,Amsterdam,Netherlands,"Bilderdijkstraat 192-2, Amsterdam, Netherlands",52.3665121,4.8723389
Reinier Claeszenstraat,42-2,https://www.funda.nl/detail/koop/amsterdam/appartement-reinier-claeszenstraat-42-2/43900278/,51,425000.0,8333.33,Amsterdam,Netherlands,"Reinier Claeszenstraat 42-2, Amsterdam, Netherlands",52.3727443,4.8623578
Orteliuskade,25-3,https://www.funda.nl/detail/koop/amsterdam/appartement-orteliuskade-25-3/43909766/,56,499000.0,8910.71,Amsterdam,Netherlands,"Orteliuskade 25-3, Amsterdam, Netherlands",52.3664342,4.8501287
Lijnbaansgracht,213-3,https://www.funda.nl/detail/koop/amsterdam/appartement-lijnbaansgracht-213-3/43909628/,55,500000.0,9090.91,Amsterdam,Netherlands,"Lijnbaansgracht 213-3, Amsterdam, Netherlands",52.3670503,4.8798536
Zaanstraat,32,https://www.funda.nl/detail/koop/amsterdam/appartement-zaanstraat-32/43908789/,40,375000.0,9375.0,Amsterdam,Netherlands,"Zaanstraat 32, Amsterdam, Netherlands",52.3874967,4.8796633
Orteliuskade,30-2,https://www.funda.nl/detail/koop/amsterdam/appartement-orteliuskade-30-2/43908527/,50,450000.0,9000.0,Amsterdam,Netherlands,"Orteliuskade 30-2, Amsterdam, Netherlands",52.3669542,4.8498873
Baffinstraat,13-2,https://www.funda.nl/detail/koop/amsterdam/appartement-baffinstraat-13-2/43907097/,49,350000.0,7142.86,Amsterdam,Netherlands,"Baffinstraat 13-2, Amsterdam, Netherlands",52.3685742,4.8543607
Marcantilaan,19,https://www.funda.nl/detail/koop/amsterdam/appartement-marcantilaan-19/43907675/,40,385000.0,9625.0,Amsterdam,Netherlands,"Marcantilaan 19, Amsterdam, Netherlands",52.3753758,4.8680821
Burgemeester Hogguerstraat,53,https://www.funda.nl/detail/koop/amsterdam/appartement-burgemeester-hogguerstraat-53/43906264/,77,420000.0,5454.55,Amsterdam,Netherlands,"Burgemeester Hogguerstraat 53, Amsterdam, Netherlands",52.3717989,4.830504
Wilhelminastraat,189-2,https://www.funda.nl/detail/koop/amsterdam/appartement-wilhelminastraat-189-2/43905917/,53,450000.0,8490.57,Amsterdam,Netherlands,"Wilhelminastraat 189-2, Amsterdam, Netherlands",52.3604339,4.85898
Egidiusstraat,10-3,https://www.funda.nl/detail/koop/amsterdam/appartement-egidiusstraat-10-3/43994035/,71,450000.0,6338.03,Amsterdam,Netherlands,"Egidiusstraat 10-3, Amsterdam, Netherlands",52.3782185,4.852468
Admiralengracht,32-1,https://www.funda.nl/detail/koop/amsterdam/appartement-admiralengracht-32-1/43993235/,49,399000.0,8142.86,Amsterdam,Netherlands,"Admiralengracht 32-1, Amsterdam, Netherlands",52.3657613,4.8584173
Willem De Zwijgerlaan,127-2,https://www.funda.nl/detail/koop/amsterdam/appartement-willem-de-zwijgerlaan-127-2/43993152/,51,395000.0,7745.1,Amsterdam,Netherlands,"Willem De Zwijgerlaan 127-2, Amsterdam, Netherlands",52.3740585,4.862797
Egidiusstraat,58-1,https://www.funda.nl/detail/koop/amsterdam/appartement-egidiusstraat-58-1/43991054/,61,450000.0,7377.05,Amsterdam,Netherlands,"Egidiusstraat 58-1, Amsterdam, Netherlands",52.3799489,4.8515362
Witte De Withstraat,134-b3,https://www.funda.nl/detail/koop/amsterdam/appartement-witte-de-withstraat-134-b3/43990055/,30,325000.0,10833.33,Amsterdam,Netherlands,"Witte De Withstraat 134-b3, Amsterdam, Netherlands",52.3699345,4.8593859
Gloriantstraat,14-h,https://www.funda.nl/detail/koop/amsterdam/appartement-gloriantstraat-14-h/43990531/,49,450000.0,9183.67,Amsterdam,Netherlands,"Gloriantstraat 14-h, Amsterdam, Netherlands",52.3790765,4.8534419
Juliana Van Stolbergstraat,34-2,https://www.funda.nl/detail/koop/amsterdam/appartement-juliana-van-stolbergstraat-34-2/43997074/,55,450000.0,8181.82,Amsterdam,Netherlands,"Juliana Van Stolbergstraat 34-2, Amsterdam, Netherlands",52.3813929,4.8568354
Admiraal De Ruijterweg,257-4a,https://www.funda.nl/detail/koop/amsterdam/appartement-admiraal-de-ruijterweg-257-4a/43996287/,34,335000.0,9852.94,Amsterdam,Netherlands,"Admiraal De Ruijterweg 257-4a, Amsterdam, Netherlands",52.3785083,4.8569725
Bloemstraat,79-2,https://www.funda.nl/detail/koop/amsterdam/appartement-bloemstraat-79-2/43995866/,34,369000.0,10852.94,Amsterdam,Netherlands,"Bloemstraat 79-2, Amsterdam, Netherlands",52.3738195,4.8802017
Haarlemmerweg,495-k,https://www.funda.nl/detail/koop/amsterdam/appartement-haarlemmerweg-495-k/43983335/,50,390000.0,7800.0,Amsterdam,Netherlands,"Haarlemmerweg 495-k, Amsterdam, Netherlands",52.3848614,4.8567065
Lijnbaansgracht,69-a2,https://www.funda.nl/detail/koop/amsterdam/appartement-lijnbaansgracht-69-a2/43983982/,42,425000.0,10119.05,Amsterdam,Netherlands,"Lijnbaansgracht 69-a2, Amsterdam, Netherlands",52.3770322,4.8789901
Nova Zemblastraat,371,https://www.funda.nl/detail/koop/amsterdam/appartement-nova-zemblastraat-371/43989938/,55,395000.0,7181.82,Amsterdam,Netherlands,"Nova Zemblastraat 371, Amsterdam, Netherlands",52.3902475,4.8819088
Karthuizersdwarsstraat,18-b,https://www.funda.nl/detail/koop/amsterdam/appartement-karthuizersdwarsstraat-18-b/43988273/,31,295000.0,9516.13,Amsterdam,Netherlands,"Karthuizersdwarsstraat 18-b, Amsterdam, Netherlands",52.3791443,4.88111
Nieuwpoortstraat,86-b10,https://www.funda.nl/detail/koop/amsterdam/appartement-nieuwpoortstraat-86-b10/43985994/,49,375000.0,7653.06,Amsterdam,Netherlands,"Nieuwpoortstraat 86-b10, Amsterdam, Netherlands",52.3843019,4.8581132
Geuzenstraat,45-h,https://www.funda.nl/detail/koop/amsterdam/appartement-geuzenstraat-45-h/43974611/,41,400000.0,9756.1,Amsterdam,Netherlands,"Geuzenstraat 45-h, Amsterdam, Netherlands",52.3719723,4.8645395
Potgieterstraat,63-2,https://www.funda.nl/detail/koop/amsterdam/appartement-potgieterstraat-63-2/43961892/,51,375000.0,7352.94,Amsterdam,Netherlands,"Potgieterstraat 63-2, Amsterdam, Netherlands",52.3689829,4.8715939
Marnixstraat,48-1r,https://www.funda.nl/detail/koop/amsterdam/appartement-marnixstraat-48-1r/43968115/,92,485000.0,5271.74,Amsterdam,Netherlands,"Marnixstraat 48-1r, Amsterdam, Netherlands",52.3809572,4.8805163
Haarlemmerweg,163-2,https://www.funda.nl/detail/koop/amsterdam/appartement-haarlemmerweg-163-2/43968022/,57,475000.0,8333.33,Amsterdam,Netherlands,"Haarlemmerweg 163-2, Amsterdam, Netherlands",52.3852977,4.8720797
Orteliusstraat,332-c,https://www.funda.nl/detail/koop/amsterdam/appartement-orteliusstraat-332-c/43959052/,28,300000.0,10714.29,Amsterdam,Netherlands,"Orteliusstraat 332-c, Amsterdam, Netherlands",52.3739624,4.8473965
Hoofdweg,320-1,https://www.funda.nl/detail/koop/amsterdam/appartement-hoofdweg-320-1/43957983/,55,400000.0,7272.73,Amsterdam,Netherlands,"Hoofdweg 320-1, Amsterdam, Netherlands",52.3708112,4.8501635
Van Hogendorpstraat,114-1,https://www.funda.nl/detail/koop/amsterdam/appartement-van-hogendorpstraat-114-1/43955710/,39,375000.0,9615.38,Amsterdam,Netherlands,"Van Hogendorpstraat 114-1, Amsterdam, Netherlands",52.3831106,4.873383
Derde Hugo De Grootstraat,4-4,https://www.funda.nl/detail/koop/amsterdam/appartement-derde-hugo-de-grootstraat-4-4/43832488/,55,500000.0,9090.91,Amsterdam,Netherlands,"Derde Hugo De Grootstraat 4-4, Amsterdam, Netherlands",52.3736545,4.8730524
Bilderdijkstraat,196-1,https://www.funda.nl/detail/koop/amsterdam/appartement-bilderdijkstraat-196-1/43831600/,50,475000.0,9500.0,Amsterdam,Netherlands,"Bilderdijkstraat 196-1, Amsterdam, Netherlands",52.3664281,4.87242
Fagelstraat,30-2,https://www.funda.nl/detail/koop/amsterdam/appartement-fagelstraat-30-2/43827113/,46,395000.0,8586.96,Amsterdam,Netherlands,"Fagelstraat 30-2, Amsterdam, Netherlands",52.3806314,4.8778324
Kinkerstraat,88-2,https://www.funda.nl/detail/koop/amsterdam/appartement-kinkerstraat-88-2/43819695/,37,345000.0,9324.32,Amsterdam,Netherlands,"Kinkerstraat 88-2, Amsterdam, Netherlands",52.3672675,4.8718047
Adriaan Van Bergenstraat,8-3,https://www.funda.nl/detail/koop/amsterdam/appartement-adriaan-van-bergenstraat-8-3/43806420/,63,449000.0,7126.98,Amsterdam,Netherlands,"Adriaan Van Bergenstraat 8-3, Amsterdam, Netherlands",52.3725539,4.8640041
Kanaalstraat,160-2,https://www.funda.nl/detail/koop/amsterdam/appartement-kanaalstraat-160-2/43891947/,50,489000.0,9780.0,Amsterdam,Netherlands,"Kanaalstraat 160-2, Amsterdam, Netherlands",52.3613443,4.8594974
Jacob Van Lennepkade,404-1,https://www.funda.nl/detail/koop/amsterdam/appartement-jacob-van-lennepkade-404-1/43883665/,40,395000.0,9875.0,Amsterdam,Netherlands,"Jacob Van Lennepkade 404-1, Amsterdam, Netherlands",52.3622509,4.8592665
Baetostraat,4-3,https://www.funda.nl/detail/koop/amsterdam/appartement-baetostraat-4-3/43881093/,59,430000.0,7288.14,Amsterdam,Netherlands,"Baetostraat 4-3, Amsterdam, Netherlands",52.378812,4.8485396
Raamstraat,35-1,https://www.funda.nl/detail/koop/amsterdam/appartement-raamstraat-35-1/43885517/,44,399000.0,9068.18,Amsterdam,Netherlands,"Raamstraat 35-1, Amsterdam, Netherlands",52.3659753,4.8806436
Van Spilbergenstraat,17-2,https://www.funda.nl/detail/koop/amsterdam/appartement-van-spilbergenstraat-17-2/43877641/,45,395000.0,8777.78,Amsterdam,Netherlands,"Van Spilbergenstraat 17-2, Amsterdam, Netherlands",52.3650044,4.8519956
Van Oldenbarneveldtstraat,98-h,https://www.funda.nl/detail/koop/amsterdam/appartement-van-oldenbarneveldtstraat-98-h/43052148/,46,425000.0,9239.13,Amsterdam,Netherlands,"Van Oldenbarneveldtstraat 98-h, Amsterdam, Netherlands",52.373827,4.8734754
Elandsstraat,24-a,https://www.funda.nl/detail/koop/amsterdam/appartement-elandsstraat-24-a/43055026/,43,500000.0,11627.91,Amsterdam,Netherlands,"Elandsstraat 24-a, Amsterdam, Netherlands",52.3708135,4.8813079
Overtoom,115-d,https://www.funda.nl/detail/koop/amsterdam/appartement-overtoom-115-d/43948631/,39,400000.0,10256.41,Amsterdam,Netherlands,"Overtoom 115-d, Amsterdam, Netherlands",52.3622294,4.874055
Elandsgracht,98-2,https://www.funda.nl/detail/koop/amsterdam/appartement-elandsgracht-98-2/43946020/,59,495000.0,8389.83,Amsterdam,Netherlands,"Elandsgracht 98-2, Amsterdam, Netherlands",52.3695313,4.8798687
De Rijpgracht,33-1,https://www.funda.nl/detail/koop/amsterdam/appartement-de-rijpgracht-33-1/43923584/,48,425000.0,8854.17,Amsterdam,Netherlands,"De Rijpgracht 33-1, Amsterdam, Netherlands",52.3770709,4.8611315
Balboastraat,25-1,https://www.funda.nl/detail/koop/amsterdam/appartement-balboastraat-25-1/43922662/,53,465000.0,8773.58,Amsterdam,Netherlands,"Balboastraat 25-1, Amsterdam, Netherlands",52.3688308,4.8534471
Haarlemmerstraat,79-c,https://www.funda.nl/detail/koop/amsterdam/appartement-haarlemmerstraat-79-c/43954701/,55,475000.0,8636.36,Amsterdam,Netherlands,"Haarlemmerstraat 79-c, Amsterdam, Netherlands",52.380296,4.8914828
Polanenstraat,56-b,https://www.funda.nl/detail/koop/amsterdam/appartement-polanenstraat-56-b/43847982/,30,325000.0,10833.33,Amsterdam,Netherlands,"Polanenstraat 56-b, Amsterdam, Netherlands",52.389573,4.8775978
Sloterdijkstraat,10-h,https://www.funda.nl/detail/koop/amsterdam/appartement-sloterdijkstraat-10-h/43829225/,41,375000.0,9146.34,Amsterdam,Netherlands,"Sloterdijkstraat 10-h, Amsterdam, Netherlands",52.3857917,4.8845005
Orteliusstraat,321-3,https://www.funda.nl/detail/koop/amsterdam/appartement-orteliusstraat-321-3/43930510/,56,475000.0,8482.14,Amsterdam,Netherlands,"Orteliusstraat 321-3, Amsterdam, Netherlands",52.3734955,4.8471493
Amstelveenseweg,31-1,https://www.funda.nl/detail/koop/amsterdam/appartement-amstelveenseweg-31-1/43927068/,52,450000.0,8653.85,Amsterdam,Netherlands,"Amstelveenseweg 31-1, Amsterdam, Netherlands",52.3567828,4.8548222
Filips Van Almondestraat,28-2,https://www.funda.nl/detail/koop/amsterdam/appartement-filips-van-almondestraat-28-2/43914820/,29,300000.0,10344.83,Amsterdam,Netherlands,"Filips Van Almondestraat 28-2, Amsterdam, Netherlands",52.3700894,4.8575287
Rozengracht,70-b,https://www.funda.nl/detail/koop/amsterdam/appartement-rozengracht-70-b/43913438/,40,385000.0,9625.0,Amsterdam,Netherlands,"Rozengracht 70-b, Amsterdam, Netherlands",52.373506,4.8803961
Willem De Zwijgerlaan,334-f11,https://www.funda.nl/detail/koop/amsterdam/appartement-willem-de-zwijgerlaan-334-f11/43911400/,34,250000.0,7352.94,Amsterdam,Netherlands,"Willem De Zwijgerlaan 334-f11, Amsterdam, Netherlands",52.3809753,4.861092
Baarsjesweg,167-2,https://www.funda.nl/detail/koop/amsterdam/appartement-baarsjesweg-167-2/43902928/,48,450000.0,9375.0,Amsterdam,Netherlands,"Baarsjesweg 167-2, Amsterdam, Netherlands",52.3675033,4.8621257
Groen Van Prinstererstraat,52-3,https://www.funda.nl/detail/koop/amsterdam/appartement-groen-van-prinstererstraat-52-3/43909241/,35,350000.0,10000.0,Amsterdam,Netherlands,"Groen Van Prinstererstraat 52-3, Amsterdam, Netherlands",52.3831141,4.8721488
Frederiksstraat,23-1,https://www.funda.nl/detail/koop/amsterdam/appartement-frederiksstraat-23-1/43907502/,41,399000.0,9731.71,Amsterdam,Netherlands,"Frederiksstraat 23-1, Amsterdam, Netherlands",52.3579912,4.8593759
Jan Evertsenstraat,126-1,https://www.funda.nl/detail/koop/amsterdam/appartement-jan-evertsenstraat-126-1/43906600/,58,480000.0,8275.86,Amsterdam,Netherlands,"Jan Evertsenstraat 126-1, Amsterdam, Netherlands",52.3704871,4.8520322
Elandsgracht,97-h,https://www.funda.nl/detail/koop/amsterdam/appartement-elandsgracht-97-h/43993712/,48,450000.0,9375.0,Amsterdam,Netherlands,"Elandsgracht 97-h, Amsterdam, Netherlands",52.3689891,4.8793175
Palmgracht,4-1,https://www.funda.nl/detail/koop/amsterdam/appartement-palmgracht-4-1/43991066/,48,460000.0,9583.33,Amsterdam,Netherlands,"Palmgracht 4-1, Amsterdam, Netherlands",52.3823671,4.8844367
Lutonhof,365,https://www.funda.nl/detail/koop/amsterdam/appartement-lutonhof-365/43988160/,62,475000.0,7661.29,Amsterdam,Netherlands,"Lutonhof 365, Amsterdam, Netherlands",52.3863659,4.83614
Da Costastraat,101-2a,https://www.funda.nl/detail/koop/amsterdam/appartement-da-costastraat-101-2a/43973153/,24,250000.0,10416.67,Amsterdam,Netherlands,"Da Costastraat 101-2a, Amsterdam, Netherlands",52.3677583,4.8751322
Bloemgracht,41-b,https://www.funda.nl/detail/koop/amsterdam/appartement-bloemgracht-41-b/43978150/,65,500000.0,7692.31,Amsterdam,Netherlands,"Bloemgracht 41-b, Amsterdam, Netherlands",52.3747427,4.8816742
Tweede Egelantiersdwarsstraat,18-b,https://www.funda.nl/detail/koop/amsterdam/appartement-tweede-egelantiersdwarsstraat-18-b/43978539/,49,450000.0,9183.67,Amsterdam,Netherlands,"Tweede Egelantiersdwarsstraat 18-b, Amsterdam, Netherlands",52.3765154,4.8821532
Mercatorstraat,7-1,https://www.funda.nl/detail/koop/amsterdam/appartement-mercatorstraat-7-1/43975269/,49,400000.0,8163.27,Amsterdam,Netherlands,"Mercatorstraat 7-1, Amsterdam, Netherlands",52.3706614,4.850826
Zocherstraat,40-1,https://www.funda.nl/detail/koop/amsterdam/appartement-zocherstraat-40-1/43838985/,51,485000.0,9509.8,Amsterdam,Netherlands,"Zocherstraat 40-1, Amsterdam, Netherlands",52.3573312,4.8565066
Bestevaerstraat,231-1,https://www.funda.nl/detail/koop/amsterdam/appartement-bestevaerstraat-231-1/43821630/,53,429000.0,8094.34,Amsterdam,Netherlands,"Bestevaerstraat 231-1, Amsterdam, Netherlands",52.3798835,4.8569711
Prinsengracht,349-a,https://www.funda.nl/detail/koop/amsterdam/appartement-prinsengracht-349-a/43828788/,52,435000.0,8365.38,Amsterdam,Netherlands,"Prinsengracht 349-a, Amsterdam, Netherlands",52.3721791,4.8832894
Hasebroekstraat,54-1,https://www.funda.nl/detail/koop/amsterdam/appartement-hasebroekstraat-54-1/43054152/,46,375000.0,8152.17,Amsterdam,Netherlands,"Hasebroekstraat 54-1, Amsterdam, Netherlands",52.3659777,4.8646546
Nieuwpoortstraat,94-c9,https://www.funda.nl/detail/koop/amsterdam/appartement-nieuwpoortstraat-94-c9/43930259/,49,400000.0,8163.27,Amsterdam,Netherlands,"Nieuwpoortstraat 94-c9, Amsterdam, Netherlands",52.3843072,4.8571892
Nieuwe Leliestraat,28-1,https://www.funda.nl/detail/koop/amsterdam/appartement-nieuwe-leliestraat-28-1/43915611/,52,475000.0,9134.62,Amsterdam,Netherlands,"Nieuwe Leliestraat 28-1, Amsterdam, Netherlands",52.3758177,4.8829396
Theophilusstraat,4-h,https://www.funda.nl/detail/koop/amsterdam/appartement-theophilusstraat-4-h/43980359/,43,382000.0,8883.72,Amsterdam,Netherlands,"Theophilusstraat 4-h, Amsterdam, Netherlands",52.3785369,4.8532132
Jan Hanzenstraat,108-1a,https://www.funda.nl/detail/koop/amsterdam/appartement-jan-hanzenstraat-108-1a/43973236/,25,365000.0,14600.0,Amsterdam,Netherlands,"Jan Hanzenstraat 108-1a, Amsterdam, Netherlands",52.3677468,4.8643255
Van Bossestraat,60-1,https://www.funda.nl/detail/koop/amsterdam/appartement-van-bossestraat-60-1/43912401/,37,375000.0,10135.14,Amsterdam,Netherlands,"Van Bossestraat 60-1, Amsterdam, Netherlands",52.3806905,4.8687258
Bos En Lommerplantsoen,25-b,https://www.funda.nl/detail/koop/amsterdam/appartement-bos-en-lommerplantsoen-25-b/43991035/,29,250000.0,8620.69,Amsterdam,Netherlands,"Bos En Lommerplantsoen 25-b, Amsterdam, Netherlands",52.3765097,4.8443523
Langestraat,54-b,https://www.funda.nl/detail/koop/amsterdam/appartement-langestraat-54-b/43990045/,47,395000.0,8404.26,Amsterdam,Netherlands,"Langestraat 54-b, Amsterdam, Netherlands",52.3778857,4.8916395
Harry Koningsbergerstraat,146,https://www.funda.nl/detail/koop/amsterdam/appartement-harry-koningsbergerstraat-146/43984201/,43,350000.0,8139.53,Amsterdam,Netherlands,"Harry Koningsbergerstraat 146, Amsterdam, Netherlands",52.384057,4.8379597
Bos En Lommerplantsoen,105-e,https://www.funda.nl/detail/koop/amsterdam/appartement-bos-en-lommerplantsoen-105-e/43871350/,30,269000.0,8966.67,Amsterdam,Netherlands,"Bos En Lommerplantsoen 105-e, Amsterdam, Netherlands",52.3758446,4.8443539
Rinus Michelslaan,249,https://www.funda.nl/detail/koop/amsterdam/appartement-rinus-michelslaan-249/43054529/,52,470000.0,9038.46,Amsterdam,Netherlands,"Rinus Michelslaan 249, Amsterdam, Netherlands",52.3731808,4.8384511
Rozengracht,214-a2,https://www.funda.nl/detail/koop/amsterdam/appartement-rozengracht-214-a2/43056408/,39,349000.0,8948.72,Amsterdam,Netherlands,"Rozengracht 214-a2, Amsterdam, Netherlands",52.3726286,4.8769699
Lijnbaansgracht,84-1,https://www.funda.nl/detail/koop/amsterdam/appartement-lijnbaansgracht-84-1/43946728/,47,415000.0,8829.79,Amsterdam,Netherlands,"Lijnbaansgracht 84-1, Amsterdam, Netherlands",52.3756622,4.8781246
Bos En Lommerplantsoen,89-m,https://www.funda.nl/detail/koop/amsterdam/appartement-bos-en-lommerplantsoen-89-m/43929596/,31,265000.0,8548.39,Amsterdam,Netherlands,"Bos En Lommerplantsoen 89-m, Amsterdam, Netherlands",52.3757479,4.8442235
Grote Bickersstraat,67-1,https://www.funda.nl/detail/koop/amsterdam/appartement-grote-bickersstraat-67-1/43911608/,52,457500.0,8798.08,Amsterdam,Netherlands,"Grote Bickersstraat 67-1, Amsterdam, Netherlands",52.3853437,4.8890887
Elandsgracht,59-2v,https://www.funda.nl/detail/koop/amsterdam/appartement-elandsgracht-59-2v/43932140/,33,350000.0,10606.06,Amsterdam,Netherlands,"Elandsgracht 59-2v, Amsterdam, Netherlands",52.3693412,4.8803926
Sinjeur Semeynsstraat,78-1,https://www.funda.nl/detail/koop/amsterdam/appartement-sinjeur-semeynsstraat-78-1/43917775/,81,400000.0,4938.27,Amsterdam,Netherlands,"Sinjeur Semeynsstraat 78-1, Amsterdam, Netherlands",52.3813357,4.8442345
Van Bossestraat,22-2,https://www.funda.nl/detail/koop/amsterdam/appartement-van-bossestraat-22-2/43893279/,38,350000.0,9210.53,Amsterdam,Netherlands,"Van Bossestraat 22-2, Amsterdam, Netherlands",52.381543,4.8684072
Van Limburg Stirumplein,24-2,https://www.funda.nl/detail/koop/amsterdam/appartement-van-limburg-stirumplein-24-2/43945618/,36,360000.0,10000.0,Amsterdam,Netherlands,"Van Limburg Stirumplein 24-2, Amsterdam, Netherlands",52.3842307,4.8746918
Haarlemmerweg,127-2,https://www.funda.nl/detail/koop/amsterdam/appartement-haarlemmerweg-127-2/43939103/,49,395000.0,8061.22,Amsterdam,Netherlands,"Haarlemmerweg 127-2, Amsterdam, Netherlands",52.385331,4.8735482
Postjesweg,116-3,https://www.funda.nl/detail/koop/amsterdam/appartement-postjesweg-116-3/43927184/,53,450000.0,8490.57,Amsterdam,Netherlands,"Postjesweg 116-3, Amsterdam, Netherlands",52.3644376,4.8517821
Overtoom,206-4,https://www.funda.nl/detail/koop/amsterdam/appartement-overtoom-206-4/43927530/,58,500000.0,8620.69,Amsterdam,Netherlands,"Overtoom 206-4, Amsterdam, Netherlands",52.3619452,4.8714866
Van Der Hoopstraat,109-4,https://www.funda.nl/detail/koop/amsterdam/appartement-van-der-hoopstraat-109-4/43913019/,52,435000.0,8365.38,Amsterdam,Netherlands,"Van Der Hoopstraat 109-4, Amsterdam, Netherlands",52.3841065,4.8710655
Dirk Hartoghstraat,18-b,https://www.funda.nl/detail/koop/amsterdam/appartement-dirk-hartoghstraat-18-b/43913701/,36,345000.0,9583.33,Amsterdam,Netherlands,"Dirk Hartoghstraat 18-b, Amsterdam, Netherlands",52.3895183,4.8868519
Van Oldenbarneveldtstraat,89-2,https://www.funda.nl/detail/koop/amsterdam/appartement-van-oldenbarneveldtstraat-89-2/43911438/,50,450000.0,9000.0,Amsterdam,Netherlands,"Van Oldenbarneveldtstraat 89-2, Amsterdam, Netherlands",52.3740534,4.8739434
Egelantiersstraat,63-c,https://www.funda.nl/detail/koop/amsterdam/appartement-egelantiersstraat-63-c/43916856/,54,430000.0,7962.96,Amsterdam,Netherlands,"Egelantiersstraat 63-c, Amsterdam, Netherlands",52.3766424,4.8824754
Joos De Moorstraat,3-1,https://www.funda.nl/detail/koop/amsterdam/appartement-joos-de-moorstraat-3-1/43903634/,54,435000.0,8055.56,Amsterdam,Netherlands,"Joos De Moorstraat 3-1, Amsterdam, Netherlands",52.3726943,4.8571745
Geuzenkade,80-2,https://www.funda.nl/detail/koop/amsterdam/appartement-geuzenkade-80-2/43905159/,56,450000.0,8035.71,Amsterdam,Netherlands,"Geuzenkade 80-2, Amsterdam, Netherlands",52.3746485,4.864097
Marcantilaan,364,https://www.funda.nl/detail/koop/amsterdam/appartement-marcantilaan-364/43992273/,53,450000.0,8490.57,Amsterdam,Netherlands,"Marcantilaan 364, Amsterdam, Netherlands",52.3739101,4.8678657
Blancefloorstraat,12-2,https://www.funda.nl/detail/koop/amsterdam/appartement-blancefloorstraat-12-2/43999385/,53,425000.0,8018.87,Amsterdam,Netherlands,"Blancefloorstraat 12-2, Amsterdam, Netherlands",52.3776845,4.8556608
Cabotstraat,21-h,https://www.funda.nl/detail/koop/amsterdam/appartement-cabotstraat-21-h/43997987/,49,460000.0,9387.76,Amsterdam,Netherlands,"Cabotstraat 21-h, Amsterdam, Netherlands",52.3681298,4.8555993
Spaarndammerstraat,145-g,https://www.funda.nl/detail/koop/amsterdam/appartement-spaarndammerstraat-145-g/43997571/,46,400000.0,8695.65,Amsterdam,Netherlands,"Spaarndammerstraat 145-g, Amsterdam, Netherlands",52.3913627,4.8778855
Haarlemmerweg,485-d,https://www.funda.nl/detail/koop/amsterdam/appartement-haarlemmerweg-485-d/43989832/,56,400000.0,7142.86,Amsterdam,Netherlands,"Haarlemmerweg 485-d, Amsterdam, Netherlands",52.3848754,4.8578074
John Franklinstraat,27-h,https://www.funda.nl/detail/koop/amsterdam/appartement-john-franklinstraat-27-h/43973969/,55,475000.0,8636.36,Amsterdam,Netherlands,"John Franklinstraat 27-h, Amsterdam, Netherlands",52.3716373,4.8539854
Fannius Scholtenstraat,86-3,https://www.funda.nl/detail/koop/amsterdam/appartement-fannius-scholtenstraat-86-3/43970073/,54,440000.0,8148.15,Amsterdam,Netherlands,"Fannius Scholtenstraat 86-3, Amsterdam, Netherlands",52.3826692,4.8752825
Fannius Scholtenstraat,62-2,https://www.funda.nl/detail/koop/amsterdam/appartement-fannius-scholtenstraat-62-2/43976590/,34,325000.0,9558.82,Amsterdam,Netherlands,"Fannius Scholtenstraat 62-2, Amsterdam, Netherlands",52.3833921,4.8740552
